,Column1,Column2,Column3,Column4,Column5
131,5.19797e+17,atletico madrid,positive,".@SkyBet-ն ակնկալում է, որ Մադրիդի «Ատլետիկոն» կգլխավորի Պետեր Չեխի հետապնդումը, եթե #cfc դարպասապահը դեռ ցանկանա հունվարին հեռանալ - http://t.co/xWfgfO1X5P",
132,5.20465e+17,atletico madrid,positive,@Guaje7Villa կարո՞ղ եք ստորագրել իմ «Ատլետիկո Մադրիդի» մարզաշապիկը վաղվա խաղում: #formycollection #խնդրում եմ օգնեք,
133,5.18837e+17,atletico madrid,negative,"Դա կնշանակի, որ Մադրիդի «Ատլետիկոն» կնվազի 5-րդ հորիզոնական: Բիլբաոն այսօր երեկոյան «Ռեալին» կխաղա այնպես, ինչպես «Բարսային» Նոու Կամպում:",
134,5.19798e+17,atletico madrid,positive,"SkyBet-ն ակնկալում է, որ Մադրիդի «Ատլետիկոն» կգլխավորի Պետեր Չեխի հետապնդումը, եթե #cfc դարպասապահը դեռ ցանկանա հունվարին հեռանալ:",
135,5.19018e+17,austin city limits festival,positive,@Kiesza. Հիանալի կադրեր Օսթին Սիթի Սիթի Սահմանափակումների փառատոնից շաբաթ օրը @diplo և skrillex #JackU #repost http://t.co/Ujp9dMLvGD,
136,5.19559e+17,austin city limits festival,positive,Տեղական համերգների խթանողներ C3 Presents-ը կարող է վաճառվել: Կարո՞ղ է սա լինել վերջին իսկապես AUSTIN City Limits փառատոնը: http://t.co/I2QGi0MnIJ,
137,5.19011e+17,austin city limits festival,positive,Հիասքանչ կադր Շաբաթ օրը Օսթին Սիթի Լիմիթս փառատոնից @diplo և skrillex #JackU #repost http://t.co/8dLmjNYJtJ,
138,5.23083e+17,barca,positive,"Շատ բան է կատարվում Բարսայում այս շաբաթավերջին: Միացե՛ք մեզ մեկ-երկու խմիչքի համար: Մեկնարկում է ձեր ուրբաթ երեկոյան, DJ 19:00-ից մինչև ուշ: http://t.co/atJyTrBJFE",
139,5.22971e+17,barca,positive,"Լեոյի աչքը ռեկորդային է, Բարսան ձգտում է խթանման. այն շաբաթում, երբ նա նշեց իր մրցումային դեբյուտի 10-ամյակը... http://t.co/8bmMzquAyh",
140,5.23099e+17,barca,positive,2004 թվականի այս օրը Լեո Մեսսին իր դեբյուտով հանդես եկավ «Բարսայի» կազմում և այդ ժամանակից ի վեր նա նվաճեց 21 գավաթ: Շնորհավոր 10-ամյակ Լեո: http://t.co/YptGGmkVst,
141,5.22991e+17,barca,positive,"#SportsNews Լեոն նայում է ռեկորդային, Բարսան ձգտում է խթանել - Այն շաբաթը, երբ նա նշեց իր մրցակցության 10-ամյակը... http://t.co/Ou10Yinc1K",
142,5.22851e+17,barca,positive,UDLP-ն գավաթի 4-րդ տուրում. Բերել Բարսային.,
143,5.23093e+17,barca,positive,"Ես կարոտում եմ «Բարսան» և շատ ուրախ եմ, որ հանդիպումը տեղի կունենա վաղը",
144,5.22813e+17,barca,positive,"Լիոնել Մեսսին Բարսայում անցկացրած տասը տարիների ընթացքում գոլ է խփել խաղի յուրաքանչյուր րոպեում, բացառությամբ 1-ին, 9-րդ, 48-րդ և 61-րդ րոպեներին:",
145,5.22831e+17,barca,positive,"Հոկտեմբերի 16,17-ի այս օրը 114 օրական Լիոնելը իր պաշտոնական դեբյուտը կատարեց Բարսելոնայի առաջնությունում մարզիչ Ֆրենկ Ռայկարդի կողմից... ուրախ եմ քեզ համար...",
146,5.22828e+17,barca,positive,"Ոչ թե ծուխ փչելու սովորություն ունի (դուք գիտեք, թե որտեղ), այլ @BumperGraham-ի կտոր @ESPNUK-ում Մեսսիի 10-րդ տարեդարձի առթիվ Բարսայի համար այնքան լավ, որքան հնարավոր է:",
147,5.23038e+17,barca,negative,"@klavierstuk @AnkurSavant Կարծում եմ, որ մեծ վտանգը կարող է գալ Բարսայից: Նա կարող է չցանկանալ «Ռեալում» խաղալ «Ատլետիկոյում» խաղալուց հետո:",
148,5.23057e+17,barca,positive,"Եթե ​​վաղը Բարսելոնան հաղթի Էյբարին, և Մեսսին խաղա, դա կլինի Մեսսիի 300-րդ հաղթանակը Բարսայի մարզաշապիկով: http://t.co/NCVp1IDu7p",
149,5.23062e+17,barca,positive,@nathan_radford @Hypnicol @PaulJohnBonnett @natwm10 oh Չորեքշաբթի արի... Նրանք նվաճեցին rumbelows գավաթը 91 թվականին... Նրանք այնտեղ են Բարսայի հետ:,
150,5.18542e+17,bellusci,negative,"Իմ ամենամեծ մտահոգությունն այն է, որ Բելուչին կարող է կոքսիս վնասվածք ստանալ այդ տոնակատարության ժամանակ: #Coxis #Մտահոգություն",
151,5.22852e+17,bellusci,positive,"Դատելով հարցազրույցներից և Բելուսկիի խոսակցություններից, մտածեք, որ մենք կարող ենք իրական լեգենդ գտնել:",
152,5.1922e+17,bellusci,positive,"@AWelsh98 @Squawka Ես լավ բաներ եմ լսել Բիանկիի մասին այս մրցաշրջանում, իսկ Բելլուչին լավն էր շաբաթ օրը",
153,5.19048e+17,bellusci,positive,"@SporcoLeeds @SkyDaveLeeds @RaLUFC ընդունել շաբաթ օրը: համեմատեք բայրամը և բելլուշին: հիմա, քանի որ բելլուչին ավելի աշխույժ է, նշանակում է, որ նա հոգ է տանում",
154,5.22022e+17,bellusci,positive,"Եթե ​​Պիրսը կամ Բելուշին դեղին քարտ ստացան ուրբաթ, ապա նրանք բաց կթողնեն Լիդսի հաջորդ խաղը: Կարծես թե դա արդեն հասել է Cooper #lufc #mot-ին",
155,5.22911e+17,ben affleck,positive,Երրորդ անգամ տեսնելով Gone Girl-ին 85% որովհետև տարված եմ ֆիլմով 15% որովհետև տարված եմ Բեն Աֆլեքով @CaitlinMartelle,
156,5.22536e+17,ben affleck,positive,"Վաղը միակ օրն է, որ ես երբևէ կցանկանայի, որ գնայի MSU.. &amp; դա միայն Բեն Աֆլեքին տեսնելու հնարավորության պատճառով է",
157,5.22514e+17,ben affleck,positive,"@KermodeMovie-ն կարծում էր, որ Բեն Աֆլեքը «Շլաբբի» լավ է խաղացել Gone Girl-ում, նա կարող է Ռասել Քրոուին փորձել իր փողերը այդ բաժնում...",
158,5.22868e+17,ben affleck,positive,"@TerryFoster971 @MikeValenti971 Բեն Աֆլեքը գտնվում է EL-ում, քանի որ ուսանողները ցանկանում էին, որ նա վաղը լինի Izzone ճամբարի «անակնկալ» հյուրը:",
159,5.22497e+17,ben affleck,positive,"@Cheeellleeee woooo Ես կփնտրեմ հաջորդ չորեքշաբթի, պարզապես ուզում եմ տեսնել Բեն Աֆլեքին",
160,5.22865e+17,ben affleck,positive,"Մտածեցի, որ դա Բեն Աֆլեքն է երկրորդի համար: Սիրում եմ սա! @BaruchelNDG http://t.co/WsgkcTTuTu #Club1909 #GoHabsGo",
161,5.22833e+17,ben affleck,positive,"Բեն Աֆլեքն ու Հենրի Քավիլն իմ քաղաքում են։ Ցավալի է իմանալ, որ ես ընդամենը 3-րդ ամենասեքսուալ տղան եմ այստեղ մեկ օրով:",
162,5.22944e+17,ben affleck,positive,"Ինձ դուր են գալիս այն հնարավորությունները, որ Բեն Աֆլեքը վաղը երեկոյան կհայտնվի Izzone Campout-ում:",
163,5.21418e+17,bill maher,negative,"@SamuelChampionW Նա գուցե չի քարոզում դա, բայց դա արդյունքն է նրան, որ նա հանդես է գալիս Բիլ Մահերի նման շոուներում: Սա ինքնին վտանգավոր է։",
164,5.21313e+17,bill maher,negative,"@rezaaslan @ggreenwald @dan_verg_ Սեմ Հարրիսը լիբերալ չէ: Նա կարող է մտածել, որ այդպես է, բայց դա նույնն է, ինչ Բիլ Մահերը մտածի, որ ինքը ծիծաղելի է:",
165,5.21871e+17,bill maher,positive,"Բիլ Մահերը կարող է մի փոքր դրսևորվել, բայց նա նշում է որոշ կետեր:",
166,5.20845e+17,bill maher,negative,"Ես կարող եմ գիշերը փաթաթվել փափուկ խաղալիքի հետ, բայց դա բացառվում է, որ ես ավելի զվարճալի եմ, քան Բիլ Մահերը: Գաղտնի հանճար!",
167,5.21432e+17,bill maher,negative,"Բիլ Մահերը կատարյալ օրինակ է, թե որքան կոպիտ և անգրագետ լիբերալ կուռքերը կարող են լինել",
168,5.20776e+17,bill maher,positive,"Ուրբաթ երեկոներիս ամենակարևոր իրադարձությունն է իրական ժամանակի դիտումը Բիլ Մահերի հետ, որը լսում է նրան &amp; նրա հյուրերը խոսում են կառավարության մասին",
169,5.21285e+17,bill maher,negative,"Ձեր կիրակի կարդացեք: MT @khadijapatel. @rezaaslan այն մասին, թե ինչու Բիլ Մահերը միակը չէ, ով սխալ է հասկանում կրոնը: http://t.co/Y8vq3dKpDr",
170,5.21982e+17,bill maher,negative,"@Dannicus523 Այո, դա տեսել եմ Բիլ Մահերի վավերագրական ֆիլմում խելագար ֆոլկ-ի մասին: lol Ըստ երևույթին, նրանց ծաղրական Palm Sunday փառատոնը մեծ հիթ է: #սարկազմ",
171,5.22981e+17,bill maher,positive,"Այն ամենը, ինչ ես անհամբեր սպասում եմ վաղվան, իրական ժամանակն է Բիլ Մահերի հետ:",
172,5.21712e+17,bill maher,positive,"Բիլ Մահերը կարող է ճիշտ լինել. Ֆրանկ պապը կարող է աթեիստ լինել: Համենայն դեպս, նա ավելի խելացի է վարվում, քան նախորդներից շատերը: http://t.co/krd3Lx6VWK",
173,5.21059e+17,blood moon,positive,"Արյունոտ լուսինը վերադառնում է չորեքշաբթի վաղ, և այս անգամ այն ​​ավելի մեծ է http://t.co/lhReFD9ml1",
174,5.22548e+17,blood moon,positive,"Այսօր ստացա Արյունոտ Լուսնի պատկերը՝ 16x24 փայլատ թուղթ, և այն հիանալի տեսք ունի: Հնարավոր է, որ ես գտել եմ նոր առցանց վաճառող... http://t.co/YteiwVHXni",
175,5.2191e+17,blood moon,positive,"Ես արդեն ուզում եմ լսել Blood Moon-ի արտահոսքը, բայց ես սպասում եմ, մինչև վաղը գնեմ ձայնասկավառակը:",
176,5.21059e+17,blood moon,positive,"Արյունոտ լուսինը վերադառնում է չորեքշաբթի վաղ, և այս անգամ այն ​​ավելի մեծ է http://t.co/lhReFD9ml1 @Koudaiin FYI",
177,5.2252e+17,blood moon,positive,"Տարվա ամենամեծ, ամենապայծառ լուսնի խավարումը չորեքշաբթի կբերի «արյունոտ լուսին»: http://t,co/m3HdIsIcOd",
178,5.21421e+17,blood moon,positive,"@F3Metro Sweeper-ն ունի Q-ն BHM-ում վաղն առավոտյան: Արյունոտ լուսնի պես, այն չի կրկնվի մինչև 15-ը: BombBox-ը պատրաստվում է պայթել:",
179,5.21247e+17,blood moon,positive,"Շատ հետաքրքիր տեսահոլովակ Blood Moon Tetrad-ի մասին, արժե ժամանակ հատկացնել դիտելու համար. http://t.co/KjlRWmNOVs",
180,5.19666e+17,brian cushing,positive,Կարծես Բրայան Քուշինգը և Արիան Ֆոսթերը պատրաստ կլինեն հինգշաբթի երեկոյան մեկնել Հյուսթոն Տեքսանս: #WeAreTexans http://t.co/XT8RE8PwSK,
181,5.20405e+17,brian cushing,negative,"Բրայան Քուշինգը, հնարավոր է, ցանկանա թոշակի անցնել այդ մենամարտը բաց թողնելուց հետո:",
182,5.20388e+17,brian cushing,negative,Դուեյն Ալենը ոչնչացրեց Բրայան Քուշինգին առաջին վազքի ժամանակ: Այսպիսի ամբողջական TE. https://t.co/dlSGypVEOy,
183,5.22915e+17,brian cushing,positive,"Մենք գտնվում ենք NFL սեզոնի 5-րդ շաբաթում, և Դենի Ամենդոլան և Բրայան Քուշինգը երկուսն էլ առողջ են: Սա տարօրինակ է:",
184,5.2037e+17,brian cushing,positive,"2,552,211 մարդ կարող էր տեսնել «Brian Cushing»-ը նրա առաջին հիշատակումից ի վեր, մինչև այն դարձավ Թրենդային Թեմա: #trndnl",
185,5.19268e+17,brian cushing,negative,#Տեխասցիների պաշտպան Բրայան Քուշինգը (ծնկ) ցուցակագրվել է #Colts-ի Հինգշաբթի Գիշերային Ֆուտբոլի մասնակցության ցուցակում http://t.co/jGBW7vHVCc #NFL «լու՞րջ եք...,
