,Unnamed: 0,ID,Tweet,Emotions
157,250,2017-En-21742,"Մի #վախեցիր քո #երազանքների և #իրականության միջև եղած տարածությունից։ Եթե ​​դուք կարող եք #երազել դրա մասին, կարող եք #դարձնել դա",fear
158,251,2017-En-31202,"@Harry_Styles 💖\nՍիրտն այնքան մաքուր է և ժպտում\nայնքան պայծառ, ես քեզ սիրում եմ\nԱվելի քան\nգիշերվա աստղերի քանակից:\nԽնդրում եմ, հետևիր ինձ\nՀարի՞\n—90,127",joy
159,252,2017-En-11483,վերջապես շուտով թողնում եմ իմ առաջին աշխատանքը: Ես այստեղ աշխատում եմ 16 տարեկանից: Մի տեսակ դառը քաղցր կլինի,sadness
160,255,2017-En-21709,"Հուսով եմ, որ ես քնում եմ - ոչ մի մղձավանջ Bakewell tarts #yuk #GBBO",fear
161,256,2017-En-41358,Բրաունդոն կբուժի իմ դեպրեսիան: @MikeJudge #Idiocracytoday,sadness
162,258,2017-En-11373,"#ԱՍՏԾՈԽՈՍԸ #ուսուցանված, #ճիշտ #քարոզված #Կմխիթարի Տուժածներին &amp; #AfflictTheComfortable; դա #վիրավորելու &amp; #Ասա ճշմարտությունը #Մեղքի մասին։",joy
163,259,2017-En-10420,"#Հնդկաստանը #վրեժխնդիր կլինի՝ նկարելով 3 նոր ֆիլմ, ինչպիսին է #phantom-ը, և նրանք կլինեն #ghus_k_maren_ge. ահա թե ինչպես է վրեժխնդիր հնդկական բանակը",anger
164,261,2017-En-10076,"Ես չեմ սիրում այն ​​մարդկանց, ովքեր վիրավորվում են ամենափոքր խայտառակությունից:",anger
165,262,2017-En-22092,@salutetroye դու պաշտելի հիասքանչ տեսք ունես,joy
166,265,2017-En-10571,"@alyssasimpson21 Ես հրաժարվեցի ՔԵՆԴՐԻԿ ԼԱՄԱՐից, որպեսզի նրա հետ խորոված ուտեմ։",joy
167,266,2017-En-40480,"@Gsmsbooksrus @goodreads «այսպես փայլում է լավ գործը հոգնած աշխարհում» Ռոալդ Դալը, Չարլին և շոկոլադի գործարանը",joy
168,270,2017-En-40840,Ռունին «Նորթհեմփթոն Թաունի» դեմ Լիգայի գավաթի խաղարկությունից 5 յարդ հեռու է: Թող դա մի պահ խորտակվի: #MUFC,joy
169,271,2017-En-30211,@chrisrock-ը ուրախության հիանալի հիշողություններ է բերում #SATURDAYNIGHTLIVE-ում,joy
170,272,2017-En-40079,"@jeremycorbyn @magstogether իմ աստված @jeremycorbyn լրիվ շիլլինի՞ն է։ Լուրջ, դուք պետք է լուրջ վերանայման կամ ոչ մի լաբորատոր կառավարում ձեր կյանքի ընթացքում #տխուր",sadness
171,273,2017-En-10458,"զգալիորեն, #դառը ժպիտով, թույլ տվեք",anger
172,274,2017-En-21931,@HoustonTexans-ը պարզապես փորձում է տուն գնալ այս գիշեր: Վազք 2-րդ և 20-ին և վազք 3-րդ և 20-ին: Ահա թե ինչ են անում չեմպիոնները...#sike #պարտվողները #սարսափելի,anger
173,275,2017-En-30676,@FlannelJedi Ահա թե ինչու եմ ես խմում և դիտում «Դու ամենավատն ես»՝ որպես ինձ ուրախացնելու միջոց:,sadness
174,276,2017-En-20171,"@KennyCoble @Rosie այս սարսափելի իրավիճակները միայն կվատթարանան, եթե Թրամփն ընտրվի: քվեարկել Հիլարի.",fear
175,277,2017-En-30591,"@Tomstarling86 Նա շատ հնարավորություններ չուներ ցույց տալու, թե ինչ կարող է անել, բայց աշխույժ տեսք ուներ և լավ հարված կատարեց մինչև վերջ:",joy
176,279,2017-En-40080,"Առողջության մեջ մենք մտածեցինք դեպրեսիայի մասին, և հիմա ես զգում եմ, որ այն ունեմ",sadness
177,280,2017-En-30101,@D_McMenemy Թանկարժեք ջեմիների մեջ հեշտ կլինի նկատել փոքրիկ կրծքերի շքերթը: Իսկապես ծիծաղելի է:,joy
178,281,2017-En-21111,"mattmilne76 Շնորհակալություն մեզ տեղյակ պահելու համար: Խնդրում ենք մի հապաղեք կապվել մեզ հետ ապագայում, եթե մեր օգնության կարիքը լինի: Շնորհակալություն!",joy
179,282,2017-En-20872,"Կա՞ն որևէ #սարսափ կայքեր, որոնց կհետաքրքրի իմ հյուր հոդվածը/ակնարկը գրելը: Վերջերս իսկապես փափագում էի գրական ելք:",fear
180,283,2017-En-21442,"«Մտահոգությունը կանխավճար է այն խնդրի համար, որը դուք երբեք չեք ունենա»: Ջոյս Մեյեր. #մոտիվացիա #առաջնորդություն",joy
181,284,2017-En-41312,Հսկայական սրտով մկանուտ մարդը խառնվում է ուղեղիս և սրտիս հետ: #կորցրեց #շփոթված,sadness
182,285,2017-En-21529,Հետևեք այս զարմանահրաշ ավստրալացի հեղինակին @KristyBerridge #գեղարվեստական ​​#զոմբիներ #հրեշտակներ #դևեր #արնախումներ #գայլեր #հետևեք #հեղինակային սիրո,joy
183,287,2017-En-40956,@rosalilium Վաղը լրիվ սև եմ հագել սգալու համար։ 😭💔,sadness
184,290,2017-En-30916,"@TauDeltaPhiDK ՇՆՈՐՀԱԿԱԼ ԵՄ ԻՄ ՕԲԱՄԱՅԻ ՀԱՄԱՐ !!!!!! Ուրախ եմ, որ նա վերադարձել է տուն😍",joy
185,291,2017-En-21943,"@MannersAboveAll *այս անգամ ավելի բարձր ծիծաղում է, գլուխս թափահարում* Դա իրոք անվայել էր, այնպես չէ՞:",joy
186,296,2017-En-22188,@LeafyIsHere երկգլուխ մկանների ցուցադրումը ձեզ կվախեցնի՞:,fear
187,297,2017-En-31355,@TeamGrout ուրախություն,joy
188,299,2017-En-20728,համարձակությունը վախկոտ շունը նման է երեխաների համար ամերիկյան սարսափ պատմությանը,fear
189,302,2017-En-30313,"Ֆիննը ցնցուղի տակ երգում է «Can't Fight This Feeling» երգը, իսկ Ուիլը նրան լրտեսում է ցանկացած շոուի լավագույն տեսարաններից մեկը: #ուրախություն",joy
190,304,2017-En-40504,@MHChat #mhchat Մանկության փորձառությունները տեղեկացնում են մեծահասակների հարաբերություններին: Մենք ունենք ասոցիատիվ հիշողություններ: Խոսքը չի վերաբերում մշակելու ունակությանը,sadness
191,305,2017-En-40925,"Թեքսասներն ու Աստրոսը երկուսն էլ փակվել են այս գիշեր: Հյուսթոն, մենք վերադարձել ենք նորմալ: #texans #Astros #տխրություն #պարտվողներ",sadness
192,306,2017-En-11194,@downeysduckling Նիկ Ֆյուրի,anger
193,308,2017-En-21249,"@CesarSampao @thisisbolton, մի՛ տար, որ ես սկսել եմ քաղաքի կենտրոնում: Օգտագործվում էր ամեն շաբաթ... 18 ամիս չի եղել",sadness
194,309,2017-En-30912,Մրցավազքը առաջ է ընթանում միայն անհատի լրացուցիչ ձեռքբերումներով: Դուք անհատն եք: ~Charles Towne\n #ոգեշնչել,joy
195,310,2017-En-11223,"@alliex երկուսն էլ, փոխարենը ջնջեք *ll զայրույթը",anger
196,311,2017-En-40541,"Պարզապես ասացի ինձ կնոջը, որ հավանականություն կա, որ Սիդնեյի 2 թիմերը կլինեն AFL-ի մեծ եզրափակչում: Նրա պատասխանը. «Կա՞ ՍԻԴՆԵՅ AFL երկու թիմ: #լուրջ",surprise
197,313,2017-En-40018,"@Fra93_bruno, ես ուղղակի շատ տխուր եմ դրա համար: Սարսափելի",sadness
198,314,2017-En-30791,"Ես հանդիպեցի նոր մարդկանց, և ես ստիպված էի մեծանալ այն իրականության հետ, որ մարդիկ կարող են լինել զզվելի և կեղծ, ուստի ես կորցրի իմ կենսուրախությունը և սկսեցի",anger
199,317,2017-En-40912,Նոր աշխատանք գտնելու հրատապ անհրաժեշտություն. Ներկայիս մշտական ​​մռայլությունը հիմա մի քիչ ծիծաղելի է դառնում։,sadness
200,320,2017-En-31321,"Այս աղջիկները, ովքեր ժիր ու մանկական են, կարծես թե նման սիրուն հարաբերություններ ունեն։ Չեմ կարող պատկերացնել, որ նրանք լուրջ զրույցներ ունենային, բայց դա գեղեցիկ է 😍😍",joy
201,321,2017-En-30148,"Այնպես չէ, որ տղամարդը ձեռնածություն չգիտեր, նա պարզապես գնդակներ չուներ դա անելու համար։\n #զվարճալի #բառախաղ #բառախաղ #lol",joy
202,323,2017-En-30048,"Retweeted GunnySmith93 (@Stephen21Smith).\n\nԱյսօրվա նման օրեր ես ուրախ եմ, որ ողջ եմ: #օրհնված",joy
203,324,2017-En-30862,"Ես բացարձակապես սիրահարված եմ Լորի Էրնանդեսին, նա այնքան պաշտելի է և միշտ այնքան ուրախ:",joy
204,325,2017-En-31431,Անիրագործելի Ջոկերներ...գործնականում հանճարեղ!!! @BQQuinn #good4thesoul #ImpracticalJokers #bingewatching,joy
205,329,2017-En-10401,@PatVPeters @FreeBeacon Միանգամայն պատասխան Վայների կողմից վրեժխնդիր լինելով Հումայի նկատմամբ վրեժ լուծելու համար և AMP; Հիլարին «կակղամորթ փորում է».\n#Բոլոր սրիկաները,anger
206,330,2017-En-30586,Իմ ուկուլելի պայուսակը քանդվել է։ 😐 ԼԱՎ ԳՈՆԵ իմ կյանքը դեռ չի եղել!! #Ուրախություններ\n\n#մեջբերում #խնդիրների լուծում #երջանիկ,joy
207,334,2017-En-22058,"@swarbleflop @LightskinJesuSP նրանք երկուսն էլ բավականին սարսափելի են, երբ նայում ես նրանց պատմականորեն",anger
208,335,2017-En-30260,"@my2k aaa Cam-ը դա անիմացիոն է արել, այնքան հպարտ մեր տղայով",joy
209,337,2017-En-30301,Դիտեք այս զարմանալի ուղիղ հեռարձակումը @mrgummyking #lively #musically,joy
210,338,2017-En-20623,կոտրված քաղաքականություն' #blasio &lt;&gt; #թրամփ #ջուլիանիի «կոտրված պատուհանները» բոլորը «կտրող հրամանի» մաս են կազմում #կռվարար քաղաքականություն #ամերիկա ԴԻՄԱԴՐԵԼ #կարգախոս,anger
211,339,2017-En-30143,"Ընկեր, ինչի համար ես հուզվում եմ իմ մասնագիտության մեջ, խելագարվում են: Մի հաճախորդ ասաց, որ բացել է աղիքները, ես ուրախանում եմ",joy
212,342,2017-En-41411,"@suddenlyapples Սա շարունակական տառապանք է ինձ համար, և միակ բուժումը ավելի շատ Շիրոն է",sadness
213,343,2017-En-31368,jstor-ի lingua obscura հոդվածները միշտ էլ հաճելի են,joy
214,344,2017-En-11524,Զգացեք օդից թափված իմ բրոշյուրների զայրույթը:,joy
215,345,2017-En-10243,"@TheOneSoleShoe դա մի բան է, բայց հարձակվելն ու ատելն ավելի վատն են. դա մեզ ստիպում է հավանել այն զայրացած վրեժխնդիր պահվածքը, որը մենք ատում ենք:",anger
